run,IGD,HV
1,0.271444151133504,64.3145432816454
2,0.2710639416594414,64.33950994170375
3,0.24701468157951437,64.72053095769066
4,0.23427286968733765,65.52002996018314
5,0.26918601798208996,64.13849306326517
6,0.2838243840120079,63.157418251688924
7,0.2755771768508857,63.648556821292374
8,0.28687553743771177,63.429097553034566
9,0.27306445040876476,64.28243690029724
10,0.2957469965178398,63.070450973596905
11,0.27810162102007335,63.678451386141646
12,0.289412223049429,63.234466574942424
13,0.3005617495411616,63.23537709954434
14,0.2760325810815865,63.27304926720812
15,0.30235737676375984,62.420366050285445
16,0.27055848709174785,64.54039798832673
17,0.2905356878769478,63.472783527659786
18,0.27728436423450953,63.40395798051318
19,0.2573718353996094,64.60091929199491
20,0.3005637540515671,63.74506413318604
21,0.283201734982966,63.37770771361764
22,0.28345672955502177,63.63223399461138
23,0.27476237359937594,63.98267632590525
24,0.2749793003468018,63.80760923653226
25,0.24648797474120374,65.47654997201676
26,0.30200018092376874,62.854355174614824
27,0.2994335270444616,63.23046127913226
28,0.32132371662856724,62.4099172312944
29,0.23722366992069344,65.0178305129595
30,0.2762489997357142,64.09997184404234
