run,IGD,HV
1,0.24879361006761222,67.81073139174508
2,0.2778451087174433,66.63437529186116
3,0.25575581289721716,67.7849184534045
4,0.2921315645301005,65.44226016070505
5,0.2866071112149877,65.55911590378969
6,0.29812069260349894,64.76568563664561
7,0.2504461966685771,67.5361068802988
8,0.2850660684605593,65.96906389386113
9,0.26091262977579416,67.5393741718117
10,0.2890689599623631,65.62446735763041
11,0.3062180775097582,64.95142777712746
12,0.3160860937376776,64.38920087836775
13,0.30423580812405965,64.82416263532524
14,0.30397647533724126,65.10438126332132
15,0.29948156450843866,65.35513161864569
16,0.2478213883698645,67.45041349865355
17,0.2538898413746662,67.65726091555926
18,0.24081815993789502,68.23544852136162
19,0.298944602065362,65.55809884403823
20,0.3059586470263072,65.06387190370167
21,0.26067127227390685,67.54627055053086
22,0.28571180728224804,66.15726876030344
23,0.297496452598293,65.29237813102458
24,0.26498247840000877,67.09594907906447
25,0.2938580956681267,65.81801287518782
26,0.2975120765801693,65.01019290915417
27,0.2753680742832228,66.2759273870839
28,0.28432966122776027,65.92046852283119
29,0.3006829287633623,65.05273418654305
30,0.25888672405434093,67.23913456474058
