run,IGD,HV
1,0.18171054421807248,4.382152405524006
2,0.2471814135371622,4.194394446516249
3,0.2128229130529256,4.281905576313189
4,0.30672454499870827,4.054024724885476
5,0.16807533740500893,4.431113556193081
6,0.21997181442421726,4.263443605039505
7,0.23534729954472242,4.220130362369867
8,0.2209575985196062,4.261600247610751
9,0.20521657025546472,4.292805016658129
10,0.18803834099692163,4.350170950991565
11,0.23237861567418047,4.212893903802435
12,0.23292075907241816,4.226311992014078
13,0.2472590234101074,4.1916229589519665
14,0.24935514337058456,4.188482312062374
15,0.27911287540185586,4.1129794797239505
16,0.2290248704492742,4.2385811966302525
17,0.21362738661472908,4.288714904763118
18,0.26565712519425955,4.14726855056612
19,0.21949314451450888,4.270090191489583
20,0.22655869560646033,4.245687184171912
21,0.22168570754779893,4.2571181125571425
22,0.2198784165662524,4.252546562461077
23,0.24711374715500029,4.195439267550741
24,0.23914307211292368,4.213968207695264
25,0.22600484430227719,4.243996223604308
26,0.2474170135901914,4.187050359151478
27,0.22762739990694736,4.243238761076199
28,0.24833139057134723,4.1879441343226205
29,0.28587862368823824,4.082101988669722
30,0.2504669340338475,4.178030997524599
