run,IGD,HV
1,1.4271153303966178,45.16483747723963
2,1.4193621736206499,45.285144984679114
3,1.4201200682648627,45.116380870934115
4,1.4811925965013453,43.46902977118558
5,1.4143483460985509,45.423592899628346
6,1.4102105345458984,45.36310230058768
7,1.4206556874780114,45.12052010868003
8,1.4152659857964296,45.38850114513336
9,1.4062739028016293,45.56870926934839
10,1.4228046421339968,45.256494315952885
11,1.420157596235228,45.134990197801734
12,1.4180250113324575,45.1777077492207
13,1.4184362032119604,45.27089297023215
14,1.4281506263626977,45.01035897565191
15,1.4159672275386512,45.449462268276505
16,1.419570010509451,45.1677137165961
17,1.4223576154308952,45.32952834322598
18,1.423462823167041,45.13744071388725
19,1.4838843027503563,43.1692038494684
20,1.4242364666982075,45.19825071904492
21,1.418159021067293,45.376401727689895
22,1.4219422645445736,45.223403488433256
23,1.4177669480890374,45.34478137816608
24,1.41718643502,45.2746920929182
25,1.4182475739919411,45.37097622014412
26,1.4262042180740282,44.98547042355023
27,1.4190798972020782,45.125719510638866
28,1.4237268011427486,45.14163201008409
29,1.4132063051165868,45.44494831679008
30,1.4165788779552306,45.34310195797304
