run,IGD,HV
1,0.39439673526909236,60.28941231402211
2,0.40196205292499476,60.28711848803208
3,0.3860620944296697,61.76450872871631
4,0.37388174950786507,62.10795557873746
5,0.3700688948103558,62.52495700699577
6,0.40347325741076573,61.54180084439905
7,0.38982625730259185,61.67732047660961
8,0.3781359083764395,62.11410813393088
9,0.3645637291439794,62.6813872641225
10,0.36920860045268206,62.285899952607316
11,0.35878368014425444,63.10927410096973
12,0.378990629437522,61.57227031450441
13,0.3689075951003036,62.48414124477181
14,0.36357193368691676,62.992604581520325
15,0.39776730097330737,60.33739060961652
16,0.3683993786237281,62.190517821832685
17,0.34730338563124596,62.51536788009983
18,0.35585585591184976,63.51990613019116
19,0.38985240299543394,60.95739110432674
20,0.36967760837510966,61.76638612655219
21,0.38921058161368643,61.310350459879814
22,0.37109007274660255,62.84885761149732
23,0.3613369899021816,62.07054466756143
24,0.36926826917552624,62.48768322446584
25,0.3470708470866426,63.86908889349899
26,0.34292888587955295,63.61709082365671
27,0.3967306628283334,60.73162086957161
28,0.3855524595910493,60.609579982116045
29,0.36866011540018434,61.86313147749928
30,0.3670851990769338,63.35021711894929
