run,IGD,HV
1,0.28548879449746023,63.121909361740315
2,0.2655407466235431,63.65146261274253
3,0.22759362065830133,65.53128915495512
4,0.2748267902196012,64.43251693846851
5,0.2936243812315525,62.94043276678101
6,0.2603686863802586,63.915788888967846
7,0.2917445211980132,62.46217979504357
8,0.2952638673986438,63.33092745325285
9,0.2874501473984347,63.425116031939176
10,0.2782760485222099,64.63441701139325
11,0.2672450923083861,64.24643725829846
12,0.26916651428562455,64.01093711236292
13,0.2694446974726288,63.69719317781627
14,0.2937569379171832,63.23343792504347
15,0.28695334673013795,63.12272680150933
16,0.2733394096429624,63.558524383928656
17,0.2913918752121923,63.36181082631834
18,0.29236765379175034,63.11423277337215
19,0.2616524736377988,63.60411928458549
20,0.27348358829444963,63.961951442571326
21,0.2736623317586041,63.352279784623285
22,0.2849851248256256,62.95974299598001
23,0.2644449347726894,65.00249731914104
24,0.26752419172038466,63.518915495177026
25,0.2983596703495827,63.190163497669296
26,0.30103596724598536,63.005359043962144
27,0.29921734803976135,63.09319334552086
28,0.2802439106704428,63.7367438577507
29,0.27296458286338465,63.737693389536474
30,0.26720375048791317,63.72772809651098
