run,IGD,HV
1,0.001161069807631767,5.153416693248308
2,0.0012117293640710322,5.153374758969886
3,0.001018734159382099,5.1535176547372545
4,0.0011027169804615853,5.153491228694643
5,0.001185024307177405,5.153503238580147
6,0.0011862197026281962,5.153474569637817
7,0.0011613110017387794,5.153497593717959
8,0.0010126843426684472,5.153491153004978
9,0.0011273623400963122,5.1535008713910315
10,0.001189543768941848,5.153487513652271
11,0.0011713392852454733,5.1535125047648025
12,0.0011336173166060072,5.153422171990913
13,0.0011811293436233318,5.153490077409764
14,0.001222562766547026,5.153460957222284
15,0.0012278924689808621,5.153482018413244
16,0.0012026896220127174,5.153526274200926
17,0.0011090169698201862,5.153480824197156
18,0.0011343529417668819,5.153509330463077
19,0.001214603559031016,5.153499740735852
20,0.0010701367261673426,5.153496390836589
21,0.001073295241640389,5.1534924534832705
22,0.0012691995174538083,5.153488455281843
23,0.0010361153928179969,5.153524010655479
24,0.0012007542347721072,5.153537923794761
25,0.0010922649955533636,5.153465285032169
26,0.0011493097000349623,5.153510446902866
27,0.0011426873824758542,5.153494201167737
28,0.000986264827590308,5.153512910719212
29,0.0011085638697575246,5.153534991517362
30,0.001129940764439607,5.1534993953200345
