run,IGD,HV
1,20.33399631314311,0.0
2,19.423327594544595,0.0
3,20.26560806525631,0.0
4,15.519792972613864,0.0
5,12.471121409007749,0.0
6,15.304268012597303,0.0
7,14.361709557001323,0.0
8,19.900570142677154,0.0
9,18.039703227964402,0.0
10,17.269969164038905,0.0
11,20.38144236582005,0.0
12,14.287720638469208,0.0
13,18.613878567061796,0.0
14,12.286430600523286,0.0
15,18.13983703805772,0.0
16,15.185735161358002,0.0
17,9.766369632793863,0.0
18,13.680072150311128,0.0
19,17.226130621840767,0.0
20,14.862334326096915,0.0
21,15.31451011962731,0.0
22,18.632924333878645,0.0
23,19.878580341785735,0.0
24,17.743989222105945,0.0
25,20.33662799863626,0.0
26,16.97523194048844,0.0
27,18.324215480475274,0.0
28,21.1800774397568,0.0
29,11.579487900009758,0.0
30,15.564224201209646,0.0
