run,IGD,HV
1,1.4811913001198345,43.31499113513489
2,1.4128571668491727,45.45898226408722
3,1.4178987790054443,45.178710913211034
4,1.4189446210333656,45.10149584097671
5,1.4257802180940893,45.36045836314361
6,1.4169860033467132,45.14480170193293
7,1.4155289128195427,45.32357831389473
8,1.4283912063335624,44.995651621267015
9,1.4181752916949004,45.11639031559794
10,1.4179975784430345,45.17462669173901
11,1.4352680892263299,44.455493754023315
12,1.4485375539922416,43.94379379522404
13,1.4119520293988668,45.28102110990406
14,1.4132674561703706,45.42284835479998
15,1.418890780974016,45.278577350416384
16,1.416594360028881,45.4084516806293
17,1.4568365499858678,44.06625996058767
18,1.4561630943554027,44.017057002208645
19,1.4295952115655315,44.74266041937296
20,1.4226115666958383,45.33092538262757
21,1.4160734810103515,45.2867005821621
22,1.4178903156702305,45.21982682255637
23,1.4121101963154172,45.444991405546254
24,1.4566503263710562,43.62156053213924
25,1.4267513518582224,44.134358919588465
26,1.4221783707941564,45.266779504653165
27,1.412778900553566,45.48549965446936
28,1.4764863379297686,43.48801768540608
29,1.4543357758472675,43.95612452235366
30,1.4205309896070235,44.88283876496407
