run,IGD,HV
1,0.23920313795015466,6.073919944120987
2,0.22098456324472945,6.146180682784918
3,0.2373335357772633,6.0803348515162465
4,0.3177221838832861,5.719651910385975
5,0.2720680600826688,5.934945036145823
6,0.2577372462363909,5.992321188571216
7,0.2528477051494183,6.000655822588954
8,0.22535562204689696,6.129635113969383
9,0.2368499097112779,6.089116848329982
10,0.2246628198084823,6.141440450064809
11,0.24121937666348472,6.0639021973818625
12,0.24461908641012453,6.047771586749424
13,0.22329104608550981,6.148164207550263
14,0.2376499859756323,6.085622976166448
15,0.23054659046496848,6.116828093965282
16,0.2147301433357704,6.200399107718509
17,0.222873312888676,6.15612052079859
18,0.24302316918069677,6.048643998403926
19,0.125750391866418,6.5612540534011305
20,0.22410577689338013,6.137179207446201
21,0.24050813825037146,6.071033472295901
22,0.24183446405755663,6.063832045585399
23,0.24291226470041444,6.0570651493755765
24,0.23785818402326253,6.0738895768659535
25,0.25984086453904376,5.978220748694188
26,0.24744416094883806,6.0257418817625235
27,0.24739009477588908,6.032097009758329
28,0.3091859960239453,5.778371193178422
29,0.2962161411389488,5.830224451431204
30,0.2293963897535788,6.120862801847825
