run,IGD,HV
1,1.4901304514515952,43.15989646351248
2,1.4180803033316407,45.20990706736698
3,1.4315810090627108,44.590888750037195
4,1.4830112374911064,43.1690168704233
5,1.4222166989243874,45.15169386162851
6,1.4627751387888372,43.69503844152841
7,1.4255753092870311,45.16166500164911
8,1.438346189241552,44.5569914473018
9,1.420715335368556,45.171062948975795
10,1.4238461575194752,45.123203806329784
11,1.4180560425406272,45.24013347682204
12,1.460931636731002,43.931594689730304
13,1.4827438192515843,43.59483170848793
14,1.4663565946844022,43.69146755262615
15,1.4358512193804591,44.33645718933753
16,1.4296665323143083,44.9886386247166
17,1.4627575599706413,43.80930070176821
18,1.4151004904617737,45.33815822104218
19,1.4136450287888511,45.23762171744723
20,1.414609598640775,45.27136845825452
21,1.4285280324544483,45.106991348042065
22,1.4158837847503356,45.437919947778916
23,1.4767189975770387,43.5661445665247
24,1.4171490643350462,45.17006929056938
25,1.4140203686453914,45.35638401254795
26,1.421784590778151,44.839782226170136
27,1.4205301946048934,45.1139004156997
28,1.4634317406114778,43.721861392893416
29,1.4351664729193094,44.12027791805756
30,1.4203207548555994,44.681841385899816
