run,IGD,HV
1,0.023066496647257195,7.293047942622093
2,0.07212371664783782,6.839504843358682
3,0.07228665977304213,6.8391103597205305
4,0.021570689248041192,7.29114386556032
5,0.07596223707904778,6.818591434745538
6,0.07652520282953111,6.810247066813729
7,0.0729932625423721,6.831665868869274
8,0.07854921979583951,6.795053462265114
9,0.07773326369763729,6.803097098167565
10,0.07745209334314343,6.816191100171176
11,0.07498986727338798,6.819825633607326
12,0.07138390187086613,6.843864379099257
13,0.073342182340756,6.831359846153815
14,0.027502558451915567,7.294661673342505
15,0.033860266042963716,7.108075983127335
16,0.07362273794713323,6.827992452960511
17,0.031559414319476044,7.150913700809771
18,0.07733790925444912,6.805067898047271
19,0.05695377738190403,6.851932974537607
20,0.07231640216080823,6.836942995086394
21,0.029503784810462116,7.200837248371383
22,0.07208128576002704,6.836438735463025
23,0.07404072726082517,6.825672858032483
24,0.07574698883607688,6.813925046126485
25,0.02758032254093774,7.285019391614938
26,0.07603625863105043,6.816567296549912
27,0.07616992745869407,6.805425841897042
28,0.025873638842455447,7.20006695558632
29,0.07682270776380959,6.812201688950751
30,0.07159142528677001,6.837921126513272
