run,IGD,HV
1,0.6107765367158647,51.40142487961388
2,0.5776482612974098,52.57875793656686
3,0.5721503008309777,53.44425292329893
4,0.5723887713570484,52.82547065253517
5,0.5771636686968911,53.41815413920807
6,0.5664508937651469,53.337488642764264
7,0.5852283336049727,51.523010305273196
8,0.5987234808648021,50.909094440004544
9,0.5886662892300054,51.26997948433874
10,0.5787291780813526,52.254746936761556
11,0.6030480117844427,51.818018682654234
12,0.608708943509082,51.63291383225902
13,0.6021510341898965,51.70340319218458
14,0.5792697616879758,52.689073779883024
15,0.5999432744155766,51.03527276499308
16,0.589858389350411,51.87415017941909
17,0.5942794529546773,51.354000875791115
18,0.5667838847809875,52.59125721241615
19,0.5952558348876555,51.49991585173914
20,0.575111107892082,52.87146739983206
21,0.6409377596791872,49.48740296533812
22,0.6069481119431738,51.07285852410724
23,0.5813528700762006,51.936050818449026
24,0.5615545953207185,52.05316689827468
25,0.5604355146957152,53.18131594055875
26,0.6187930629713774,50.879076140719796
27,0.6158754934106885,51.52819294370704
28,0.6079314208944262,50.93291293063517
29,0.5835803787789321,51.78505319997184
30,0.5959495757369216,52.029275627280235
