run,IGD,HV
1,13.357201702970045,0.0
2,18.427041485540137,0.0
3,15.95259942882979,0.0
4,17.716537856910474,0.0
5,16.110488760140644,0.0
6,16.99313011611979,0.0
7,18.36780421788478,0.0
8,20.654671968324525,0.0
9,14.418150358334277,0.0
10,13.397062443373564,0.0
11,20.320823076641897,0.0
12,23.81178963701458,0.0
13,18.079839723254768,0.0
14,16.870821575437784,0.0
15,19.877589856274366,0.0
16,17.073901954157776,0.0
17,19.820064330155212,0.0
18,16.20174040947153,0.0
19,14.262615568206458,0.0
20,13.986497700348023,0.0
21,20.097117844889834,0.0
22,20.580042803896198,0.0
23,14.585752136958362,0.0
24,18.494239790398794,0.0
25,12.675541884192466,0.0
26,21.91889991965216,0.0
27,16.541159112999864,0.0
28,15.595008064254433,0.0
29,20.281777864028076,0.0
30,15.15953325344087,0.0
