run,IGD,HV
1,1.4177151752407142,45.24403665939717
2,1.4251739323331472,45.235126859797774
3,1.4820532623721145,43.333126792346235
4,1.4333147131608295,44.29932440811432
5,1.4150407206333777,45.40642300215733
6,1.418693082393982,45.17026600472317
7,1.4244302216116,44.94209199781166
8,1.4311867820589053,44.59250523076262
9,1.4225506556558705,44.984853710373685
10,1.4209625707823497,45.39326659610088
11,1.4273583164249626,45.234475101975626
12,1.472411324427507,43.415669031486104
13,1.4247678803919817,45.0811756109937
14,1.4654751331360467,44.12546332198424
15,1.4093850459359156,45.34734345239174
16,1.4121800138381497,45.35153641534029
17,1.4468189298346208,44.198245114671764
18,1.4285047138210576,44.30691776121056
19,1.4712512097513986,43.37943855704795
20,1.4194851036029295,45.19348641097403
21,1.4251903246309718,44.96892908250092
22,1.4359235551255105,44.80180545048517
23,1.4651733895720065,43.66093756430216
24,1.4788643108306498,43.352573160058924
25,1.429832463534675,44.804926425147556
26,1.4237818978068366,44.968404408678765
27,1.4161208384086044,45.32944428788506
28,1.4218312594276832,45.020418253938686
29,1.4722650087569824,43.42146941004311
30,1.4761108864764894,43.312598970622105
