run,IGD,HV
1,0.26052641996832593,68.21011799389545
2,0.2612994239810228,68.18980482442481
3,0.2741026585121394,67.93142764732562
4,0.2653291905270189,68.75060195788726
5,0.24592596751533893,68.52349792479053
6,0.27246657879082475,67.72200538587025
7,0.2605185230795528,68.43281806080174
8,0.2849665767080711,67.12155660534604
9,0.2726493134936233,67.48419172192254
10,0.2553615957650609,67.79138772403017
11,0.2642721663426637,68.64680778431678
12,0.2654573166721503,67.43750548890077
13,0.24492005292716545,68.77423617793708
14,0.29424950922776344,66.71297609946673
15,0.2459049881811308,68.92640739562844
16,0.44717747534889146,59.05453477738623
17,0.2783369093359532,67.2353869468603
18,0.26491544073436707,67.50065612615784
19,0.24147775847806355,68.83165167640709
20,0.2747170149559724,67.77009827908256
21,0.2642538379872918,68.21465168564251
22,0.2627534229012849,68.1543972530314
23,0.23803397476484717,68.7340002781399
24,0.2767900574456899,66.26339411533061
25,0.2418819143948942,69.2994135443315
26,0.271922395515492,68.03918508552081
27,0.2809764245180296,67.41922368288118
28,0.27298856313589037,67.12461916983823
29,0.24372640860091507,69.773800987998
30,0.2764123547168449,67.94308873748815
