run,IGD,HV
1,0.4711064874584123,55.80760357972268
2,0.5756080862171832,51.77004393870103
3,0.7177411173668722,46.016763793054686
4,0.4929115287063195,55.12814006595921
5,0.40068202349264476,59.600408377586405
6,0.5320197785140258,53.00659432728415
7,0.46579658813816754,56.18377951005674
8,0.5098855929608629,53.582363616090525
9,0.5758535396015164,51.42478329871318
10,0.6588322406895444,48.27628833477114
11,0.6143209014283326,50.854973491455894
12,0.3989592690064144,59.25048318751866
13,0.4615468847573987,56.50685165693156
14,0.42619295503502913,57.99024698438819
15,0.49010837035229465,55.779901969396875
16,0.7266858263083082,46.04416195125973
17,0.3759497436432805,60.741933312872355
18,0.6162689041645887,49.398867046104044
19,0.5076016931096298,54.72115428658822
20,0.4638685483491676,55.841362916993866
21,0.4709002436124652,54.7253506173614
22,0.3773481695348058,60.01143465564905
23,0.7037162246651919,46.55594885218693
24,0.6149220998954036,49.559233160740575
25,0.46708823050557047,56.21443380112247
26,0.5518732974637006,52.261920219538496
27,0.7331323558618363,46.071949202295144
28,0.3586669938478315,60.807252496798924
29,0.647668405940941,49.33575873857971
30,0.4764920924214864,55.591431928059166
