run,IGD,HV
1,0.2533114749376208,92.72454802280433
2,0.2968801348207561,92.15490353026514
3,0.26989400068971897,92.59074690718244
4,0.30244323883739305,91.74449575098863
5,0.2868480656797723,91.8628031435866
6,0.3023297874536002,92.27602835045604
7,0.26930916462736254,92.28437424620073
8,0.28701508869092296,91.80973646415188
9,0.3023901045263241,92.45944440486934
10,0.2854884226748587,91.82166806899349
11,0.28709499843151853,92.28915831947278
12,0.2806653007092114,92.6215629961784
13,0.5805133174943529,78.8878410016261
14,0.27451595919544797,92.31897311445883
15,0.26313840816230866,91.67529554051407
16,0.2619311765694796,92.34197905490096
17,0.2899037297547285,91.70445921578911
18,0.24931682164369717,91.97621090934958
19,0.262274984627579,92.27756727428645
20,0.2818936995916711,91.46949731530606
21,0.23500562420659324,92.32401291578552
22,0.2697647647170049,92.79145919620993
23,0.24706969156444855,92.06051606919091
24,0.28882320057874317,92.55851688343526
25,0.24775271971708007,92.44604160020046
26,0.2689269228061679,91.91876259486888
27,0.2964721998009405,92.06471328448708
28,0.308780459025429,91.09424545921385
29,0.2986344045283693,91.99658256231868
30,0.26375745732655664,91.80809437886889
