run,IGD,HV
1,0.028462092670018393,7.162274101367403
2,0.01831484402863026,7.334145361408505
3,0.07217445324560297,6.842648751959606
4,0.02038309127245987,7.335807856876149
5,0.030020066772804603,7.245088469718923
6,0.028972795425702233,7.266110749224217
7,0.0716702223239983,6.844571833476606
8,0.020539044045430194,7.30541279448663
9,0.017726766991895997,7.336144130236705
10,0.023948491745520196,7.285752206723396
11,0.02229732536540398,7.299960075328231
12,0.01697981060967976,7.329042915607914
13,0.01813599097374085,7.3267117940254405
14,0.01992379496869949,7.294215468378675
15,0.01817073286333958,7.329321416095443
16,0.018425326714399493,7.341442691803928
17,0.019543683517402502,7.320859398403471
18,0.016197128199272607,7.323251533352426
19,0.01997791078457255,7.31544329097562
20,0.019808235911244688,7.308119172023344
21,0.07218989300537298,6.845506473470417
22,0.01696876898188979,7.334347403788168
23,0.020136297755090543,7.324894623825274
24,0.021192156418861626,7.286671111646796
25,0.026318607305140497,7.197922309924881
26,0.018798645608153162,7.328746357693653
27,0.027874158242928288,7.24230211453171
28,0.0238957343191249,7.277666406815324
29,0.016910715878314952,7.32563930856455
30,0.025633652815904878,7.289780959728537
