run,IGD,HV
1,0.011814313156632257,5.804141124489084
2,0.025177243523651756,5.742938381770093
3,0.024121183885716838,5.744717009198143
4,0.013871837604632358,5.796918592318465
5,0.013212951482229719,5.779931395184145
6,0.01669778399187366,5.78100081148303
7,0.025056644085648002,5.74062987693084
8,0.007821446117943916,5.857958581387104
9,0.0283827759673252,5.729734467489644
10,0.008975354576316761,5.850595742951602
11,0.011464329528590564,5.8100664208532535
12,0.02029168160943571,5.754526467613896
13,0.025058901806617753,5.739337374092803
14,0.024105674303838937,5.7472026995668255
15,0.019181691880723547,5.764512187951275
16,0.011416931141132871,5.811827506248775
17,0.01078281462538587,5.799737459335174
18,0.015585607376546367,5.78604192523732
19,0.02022202252070172,5.754939250294904
20,0.01442535259402502,5.789484194910607
21,0.011442739398673664,5.8081532275393455
22,0.024011045114962055,5.746602764995288
23,0.011910057400148317,5.803451522792399
24,0.01803737098410222,5.767008560610638
25,0.027636388850772527,5.725685260344208
26,0.008101840719507153,5.83956815850534
27,0.010769564875015626,5.809417784363305
28,0.016989226139533947,5.7577033419251995
29,0.020693819072830997,5.762467406035603
30,0.010542674224782554,5.819797914719906
