run,IGD,HV
1,0.42320047454006965,60.63504632931416
2,0.4089971369337165,60.81480641172399
3,0.40899763951426815,60.909037236161765
4,0.44358762872168134,59.14621820415491
5,0.41430921579287716,60.794589230078756
6,0.407256104772076,61.536138303661886
7,0.40597680256698454,61.31656637958557
8,0.4012072247861993,61.43767597991612
9,0.40396431347670053,61.66301791754189
10,0.41973162359827126,60.96344421126181
11,0.4142435681054608,60.76350041898941
12,0.4178828196110076,60.27894805193479
13,0.40457144344357715,61.66946043402535
14,0.41335768709716847,60.62044147343839
15,0.41589291231497255,60.91052253757525
16,0.41751894282904223,60.8759471789577
17,0.42159303976047485,60.16889918491921
18,0.4208603695999055,60.991924176738905
19,0.4145096685397437,61.4471880954538
20,0.4062958254278868,61.580821021472005
21,0.4029146069996514,61.40550407125221
22,0.4136820027426654,61.38419436596311
23,0.41994689444751043,60.89488822754817
24,0.4266839984011466,61.05394313752379
25,0.4153550382073292,61.08942289777992
26,0.4082346431708834,60.9979250945415
27,0.39805613825184893,61.71860999988413
28,0.40918978100227044,61.197322142402015
29,0.4089607056150713,61.37879704200535
30,0.4138359424556169,61.31128380610791
