run,IGD,HV
1,0.2989244193180003,65.70113000347911
2,0.2538661851673488,67.98222779218398
3,0.25254652931661803,68.06672133385032
4,0.24688780672156674,67.88136728962589
5,0.23803031225609494,68.46415405694646
6,0.2482740712165052,67.63800457278252
7,0.30915305123770437,65.28947740545706
8,0.29258374611220145,65.38585072008487
9,0.25951310022645563,66.9714931273733
10,0.3121561176699173,64.88388835073454
11,0.24777598814374588,67.74315273483016
12,0.29383072547451117,65.84768393705076
13,0.29157332664649355,65.70437645891302
14,0.29708365971897355,65.49691581311251
15,0.295010909933873,65.6060890070039
16,0.23366013309750464,68.24219956661123
17,0.2921015132525053,65.5800238821294
18,0.2570151843417928,67.34104409492292
19,0.25286049986897685,67.90889942541847
20,0.3020013619593221,64.98589977970462
21,0.29570859780531106,65.53183825059168
22,0.2680537373238478,66.8679675175731
23,0.24685057828757304,67.90490082435451
24,0.2634292478859352,67.02814586293093
25,0.29711619497418285,65.37605262615645
26,0.30338711868906915,64.71182608888742
27,0.28714060125109814,65.94755240701744
28,0.2982353060251165,65.49104810075629
29,0.29884488213056504,65.23736805550315
30,0.2972501131837204,65.69996687137424
