run,IGD,HV
1,0.8706710421287829,40.44092747702376
2,0.9041081308234133,39.37342325294863
3,0.8874900303130382,39.93767683235649
4,0.8565049901317132,39.82636953148546
5,0.8960995650113514,39.78950190507348
6,0.9033334246235548,39.296412677928025
7,0.817425900843845,41.58831699055978
8,0.8824856102187094,39.50968018278736
9,0.9107157264057972,38.84956148828035
10,0.9014889832023811,38.5012890054759
11,0.8942939921273684,39.37847675015387
12,0.8925228366810312,38.84564392167826
13,0.9129142675460676,37.477916180666845
14,0.8984377739025101,39.74895039516017
15,0.8963861611218485,39.49205788930571
16,0.9138571239252176,38.857252559009304
17,0.8739718907071394,39.656922178078425
18,0.8598443258129502,39.369567040276245
19,0.9091541972635211,38.840596875739195
20,0.9056026227102414,39.14280853612856
21,0.8483015860782284,40.52646727035125
22,0.8367299288280978,41.155317356656596
23,0.9042908716433241,39.01319139912253
24,0.9195695501671352,38.89302564204683
25,0.8445248981690845,40.2933453040573
26,0.8596871971068095,39.66065773201935
27,0.9035915845876147,38.97695338847954
28,0.8905663891471751,39.09224934751109
29,0.8937387205872052,39.79006518421991
30,0.881776026436417,39.490354907224486
