run,IGD,HV
1,0.47085870494562215,57.11324349216478
2,0.43484523340631476,58.532866286117454
3,0.4566270099665181,57.94814113792251
4,0.4001020002108456,61.340818189384365
5,0.4641047057990588,57.52919782799369
6,0.4567751640375518,57.69264008252049
7,0.45260158222426083,58.00881749578842
8,0.42059424114823174,58.935496550631775
9,0.4421078173778293,58.7139038220097
10,0.44143381134928084,58.43359696273248
11,0.4393755553639715,58.452960223574934
12,0.41426606463194315,59.73909194191183
13,0.4455850991208977,59.42574706937618
14,0.4204933915307739,59.397714462779206
15,0.45597304547754364,58.08531016455771
16,0.4416005524300599,58.071642419047386
17,0.44133815861395514,58.59820653186769
18,0.44091285271319275,59.03507552589736
19,0.4409135673180709,58.08737067124295
20,0.4149108239549704,60.14875125112606
21,0.4696563446095479,57.648813159533496
22,0.4153260898160368,60.26410331003991
23,0.4376465738773862,59.253127246238506
24,0.45151042490138016,58.464841331810405
25,0.40450744999094046,60.57043389276716
26,0.44303075688071397,59.38290205486809
27,0.4460377200358191,58.77335118754367
28,0.4481586725024731,58.8334765766337
29,0.42883028740813,59.80841397331989
30,0.43256249779302774,59.46681737282149
