run,IGD,HV
1,0.25888191585571657,68.5853569748175
2,0.2309632260262886,69.13101937398139
3,0.23488437149776287,69.47391067171577
4,0.23685844018034405,70.15049707818393
5,0.27382147207576146,67.61013265430374
6,0.24601060775212508,69.61658664370674
7,0.25182108930295855,68.52613512713486
8,0.2479566826683568,68.81343723545706
9,0.2636983530165584,68.3638722543513
10,0.25242018361603746,68.99176539211504
11,0.24567566330761464,68.32326307103907
12,0.26432458785513085,68.9528410194318
13,0.25660114055709166,68.51160126041528
14,0.2517313462612467,68.78758354679768
15,0.2531936907142894,68.61760825701504
16,0.25465750858466074,68.54224009228744
17,0.2679894810016783,68.05856084814808
18,0.2654804594175343,68.16585671379158
19,0.2390477153455508,69.32972846349178
20,0.2529694365505956,68.51020083940357
21,0.2437776289605754,68.50668338290569
22,0.2398784450919639,69.01965333831902
23,0.2364755678214797,69.25792527031118
24,0.24201324027967394,69.05352676511933
25,0.24773655035841907,68.80411096263506
26,0.24791323399462442,69.21569404101132
27,0.24937965315916846,69.41082786454872
28,0.24696012603851614,68.81569944654306
29,0.2592849863488391,68.66814543990778
30,0.2453280323960918,69.52837791762165
