run,IGD,HV
1,0.03272934451957491,5.713299407303074
2,0.04786172655570163,5.607483445241306
3,0.03980802473066686,5.664810979029016
4,0.0612559934041103,5.595551606362447
5,0.04014068507233086,5.63813612756756
6,0.05683675287947848,5.610615952001498
7,0.06549046957918783,5.587828328266514
8,0.033250689721456984,5.679688455430312
9,0.04937226919128914,5.626269671497682
10,0.020965020541959044,5.761518276811047
11,0.04675217559855458,5.643737204688985
12,0.03149638741788713,5.695231045157051
13,0.043390069408922566,5.633595535447402
14,0.03486152328579866,5.6741838357174155
15,0.03904571634698789,5.669764502202826
16,0.052816378470167846,5.619777340237286
17,0.06031055264331755,5.605164997353877
18,0.05219262072470254,5.636867684680547
19,0.05763822543884043,5.619499266646239
20,0.03246648482343081,5.693332035947678
21,0.02208205272461465,5.745969941334362
22,0.023524001650045378,5.726895167871566
23,0.037081439715954796,5.683474558179828
24,0.07202779537297878,5.563716625080834
25,0.031740060429890755,5.69394701007951
26,0.05629378108416969,5.6274504271670684
27,0.042635502007461,5.666262486166408
28,0.05177499052882102,5.604642731136829
29,0.04550510347496668,5.601552478027559
30,0.04751030218229834,5.636594142638053
