run,IGD,HV
1,0.0019913231127461437,5.577268284681593
2,0.0018967425145022315,5.5782025607726275
3,0.0019298900558552415,5.577564941428709
4,0.002505130629860362,5.575579608930213
5,0.0020630736318101267,5.577828700261355
6,0.0018491629765000986,5.578213255084387
7,0.0019061150129109422,5.578456927174898
8,0.0037425437248384714,5.569918878617217
9,0.0025301293077106862,5.577000779109407
10,0.0020626698775065037,5.577948987368552
11,0.002700370877786208,5.575594343747236
12,0.0021996452909594545,5.577288289808714
13,0.0022491546840073292,5.57478107254933
14,0.0023650579075317163,5.576795594730192
15,0.0022646203147430265,5.577399623016655
16,0.0018715742508096467,5.57834980235679
17,0.001777571535239889,5.57832944697558
18,0.0018953525319976624,5.579479478614013
19,0.0020800311808360167,5.577585585014808
20,0.0019506239275064213,5.577008124722874
21,0.0020273635606672166,5.578016976716779
22,0.0022281799941824623,5.577535553392792
23,0.0023783510876068236,5.576120364743276
24,0.0021645184965999684,5.578426593850971
25,0.0020244480932877593,5.577446622037636
26,0.001743008172154785,5.579073185726675
27,0.0020615174032529286,5.577975206541887
28,0.0018884036784135214,5.579328223045497
29,0.0026209519188942643,5.5761446552190135
30,0.0017878104589394333,5.578085306455886
