run,IGD,HV
1,0.2881894008457113,90.1256987390812
2,0.3354663098450514,89.85408579852275
3,0.32603090290588355,90.0203688684702
4,0.2941608063637422,90.98627825918248
5,0.28452115712500303,91.22603896365058
6,0.3101277030752254,90.38079317047847
7,0.28931300297108903,90.5424447964327
8,0.2717027547690121,90.91663442893172
9,0.2660869741687404,89.75824958877531
10,0.24657205768162752,90.75927018041764
11,0.32144405154502714,90.80752642783929
12,0.4050470181946881,88.66330613312981
13,0.2939036182152852,90.48279182840592
14,0.31108671089615947,89.54473262658932
15,0.2535168727321895,91.18928918651734
16,0.31410303889489444,90.75184903223025
17,0.3027464108824699,89.76290842247424
18,0.32337021394324017,89.69454284679254
19,0.2898305662921139,90.38955477354672
20,0.2815628381621838,90.4415558674627
21,0.4494244739066591,87.52510469350548
22,0.2637706737672133,90.86157809731043
23,0.30856992207635986,89.16742118661047
24,0.2994773744744978,90.0401657189794
25,0.31683549569350794,89.95002249521464
26,0.2822726789188428,90.65893188136613
27,0.2865636618523214,90.17975104817182
28,0.3145403705281178,89.46154337646878
29,0.4030588510157691,87.68803063416276
30,0.31870927438193886,89.85400343941902
