run,IGD,HV
1,0.05944992574005083,5.5585310316244545
2,0.07686933382723404,5.5632637446082995
3,0.10203775341902216,5.477154355074953
4,0.0899319673900794,5.493666489732175
5,0.04947737605049213,5.6350505285834975
6,0.09616630884911753,5.492516489560964
7,0.11664878494992038,5.446553907425108
8,0.07420890519970723,5.579193909453624
9,0.05286571547872662,5.584030055173843
10,0.10483346401435079,5.477442119720609
11,0.08860956255092345,5.52778438607579
12,0.08714788855197188,5.5014346300710875
13,0.09739143688964769,5.492315642727643
14,0.11183087786399515,5.458106373117384
15,0.09481695954689932,5.5099575070220945
16,0.07380372673486167,5.544263100223766
17,0.10717903746386429,5.487258560931834
18,0.07293169251963239,5.562451864280333
19,0.06388850792954116,5.591972452170201
20,0.09004855019251855,5.505292120622457
21,0.0809665908978931,5.5271230556730595
22,0.043302538151546166,5.64447728367984
23,0.08826432904603852,5.5121779272881914
24,0.09122573179300333,5.461910326262255
25,0.08259320424670498,5.526486020611477
26,0.08686558118362858,5.5014428709831265
27,0.07381446655913304,5.549273558650503
28,0.09095650164984231,5.507295153946169
29,0.09117126109561242,5.514809546650745
30,0.0828751767743729,5.53882875088095
