run,IGD,HV
1,0.2287597314038433,4.239472583683402
2,0.15989572148692652,4.454254800015026
3,0.14185589321868608,4.516039565505567
4,0.16862809152670719,4.417538773385304
5,0.20392141697218275,4.308901721074619
6,0.18544276068963916,4.359259289563638
7,0.17858228282235525,4.3830540283622605
8,0.18994988302109722,4.351802561065949
9,0.1632084936388147,4.442117874924672
10,0.15731109874917354,4.4572298771098895
11,0.14858001174412377,4.485062095634979
12,0.1949774298931877,4.331510382404694
13,0.19686023777854234,4.331212745551996
14,0.22164750319691573,4.2600768138878475
15,0.17011515540493685,4.418171349008974
16,0.0882511107727945,4.759749555283012
17,0.17737768645334032,4.391964154180224
18,0.15404597131417608,4.462131526789051
19,0.20363445197770866,4.310944153656057
20,0.14566792225996295,4.501592909698037
21,0.17902239449664123,4.353871030901376
22,0.18294046783048235,4.369676679516365
23,0.1526782526144192,4.476174717996553
24,0.16167493821325735,4.42938046709195
25,0.15258782550761996,4.465510354994359
26,0.15106015766333217,4.481001994971117
27,0.17095607600141058,4.413418146993795
28,0.16112249658463088,4.443387179573591
29,0.19394454846122103,4.337218152655695
30,0.11074509448017861,4.640669668472914
